-5.01550000E-05,-2.66325000E-04,-3.12592000E-04
-5.01550000E-05,-2.66325000E-04,-3.12592000E-04,+1.60573000E-04,+5.71530000E-05,-2.09302000E-04
-5.01550000E-05,-2.66325000E-04,-3.12592000E-04,+1.60573000E-04,+5.71530000E-05,-2.09302000E-04,+1.55389000E-04,-2.05543000E-04,-3.67930000E-04
-5.01550000E-05,-2.66325000E-04,-3.12592000E-04,+1.60573000E-04,+5.71530000E-05,-2.09302000E-04,+1.55389000E-04,-2.05543000E-04,-3.67930000E-04,-1.79144400E-03,+5.44310000E-05,-2.64640000E-04
-5.01550000E-05,-2.66325000E-04,-3.12592000E-04,+1.60573000E-04,+5.71530000E-05,-2.09302000E-04,+1.55389000E-04,-2.05543000E-04,-3.67930000E-04,-1.79144400E-03,+5.44310000E-05,-2.64640000E-04,+1.06141000E-04,+2.09950000E-04,-4.91180000E-05
-5.01550000E-05,-2.66325000E-04,-3.12592000E-04,+1.60573000E-04,+5.71530000E-05,-2.09302000E-04,+1.55389000E-04,-2.05543000E-04,-3.67930000E-04,-1.79144400E-03,+5.44310000E-05,-2.64640000E-04,+1.06141000E-04,+2.09950000E-04,-4.91180000E-05,+1.01087000E-04,+1.09122000E-04,+3.49900000E-06
-5.01550000E-05,-2.66325000E-04,-3.12592000E-04,+1.60573000E-04,+5.71530000E-05,-2.09302000E-04,+1.55389000E-04,-2.05543000E-04,-3.67930000E-04,-1.79144400E-03,+5.44310000E-05,-2.64640000E-04,+1.06141000E-04,+2.09950000E-04,-4.91180000E-05,+1.01087000E-04,+1.09122000E-04,+3.49900000E-06,+1.57981000E-04,+2.10987000E-04,+5.37830000E-05
-5.01550000E-05,-2.66325000E-04,-3.12592000E-04,+1.60573000E-04,+5.71530000E-05,-2.09302000E-04,+1.55389000E-04,-2.05543000E-04,-3.67930000E-04,-1.79144400E-03,+5.44310000E-05,-2.64640000E-04,+1.06141000E-04,+2.09950000E-04,-4.91180000E-05,+1.01087000E-04,+1.09122000E-04,+3.49900000E-06,+1.57981000E-04,+2.10987000E-04,+5.37830000E-05,+5.22280000E-05,+2.62308000E-04,+2.64252000E-04
-5.01550000E-05,-2.66325000E-04,-3.12592000E-04,+1.60573000E-04,+5.71530000E-05,-2.09302000E-04,+1.55389000E-04,-2.05543000E-04,-3.67930000E-04,-1.79144400E-03,+5.44310000E-05,-2.64640000E-04,+1.06141000E-04,+2.09950000E-04,-4.91180000E-05,+1.01087000E-04,+1.09122000E-04,+3.49900000E-06,+1.57981000E-04,+2.10987000E-04,+5.37830000E-05,+5.22280000E-05,+2.62308000E-04,+2.64252000E-04,-1.01217000E-04,+1.13658000E-04,+2.63604000E-04
-5.01550000E-05,-2.66325000E-04,-3.12592000E-04,+1.60573000E-04,+5.71530000E-05,-2.09302000E-04,+1.55389000E-04,-2.05543000E-04,-3.67930000E-04,-1.79144400E-03,+5.44310000E-05,-2.64640000E-04,+1.06141000E-04,+2.09950000E-04,-4.91180000E-05,+1.01087000E-04,+1.09122000E-04,+3.49900000E-06,+1.57981000E-04,+2.10987000E-04,+5.37830000E-05,+5.22280000E-05,+2.62308000E-04,+2.64252000E-04,-1.01217000E-04,+1.13658000E-04,+2.63604000E-04,-4.96360000E-05,+1.05234000E-04,+3.16739000E-04
